prior_name,effect_prior_sd,base_model,comparison,rating,n_observed,observed_proportion,predicted_mean,predicted_median,predicted_l95,predicted_u95,observed_within_predictive_95,absolute_difference
weak,2.5,llama,CONTEXT,4,150,0.26,0.2528066666666667,0.25333333333333335,0.16666666666666666,0.3466666666666667,TRUE,0.006666666666666654
weak,2.5,llama,ANCHOR_EXAMPLE,1,30,0,0.03783333333333333,0.03333333333333333,0,0.13333333333333333,TRUE,0.03333333333333333
weak,2.5,llama,ANCHOR_EXAMPLE,2,30,0.13333333333333333,0.1397,0.13333333333333333,0,0.3333333333333333,TRUE,0
weak,2.5,llama,ANCHOR_EXAMPLE,3,30,0.7666666666666667,0.6741333333333334,0.6666666666666666,0.5,0.8333333333333334,TRUE,0.10000000000000009
weak,2.5,llama,ANCHOR_EXAMPLE,4,30,0.1,0.14833333333333334,0.13333333333333333,0.03333333333333333,0.3333333333333333,TRUE,0.033333333333333326
weak,2.5,llama,ANCHOR_WORD,1,30,0,0.010533333333333342,0,0,0.06666666666666667,TRUE,0
weak,2.5,llama,ANCHOR_WORD,2,30,0,0.04853333333333333,0.03333333333333333,0,0.16666666666666666,TRUE,0.03333333333333333
weak,2.5,llama,ANCHOR_WORD,3,30,0.6666666666666666,0.5733333333333334,0.5666666666666667,0.3333333333333333,0.7674999999999993,TRUE,0.09999999999999998
weak,2.5,llama,ANCHOR_WORD,4,30,0.3333333333333333,0.3676,0.36666666666666664,0.16666666666666666,0.6333333333333333,TRUE,0.033333333333333326
weak,2.5,llama,ANCHOR_NUM_HIGH,1,30,0,0.013833333333333331,0,0,0.06666666666666667,TRUE,0
weak,2.5,llama,ANCHOR_NUM_HIGH,2,30,0.1,0.05619999999999999,0.03333333333333333,0,0.16666666666666666,TRUE,0.06666666666666668
weak,2.5,llama,ANCHOR_NUM_HIGH,3,30,0.5333333333333333,0.5914666666666667,0.6,0.36666666666666664,0.8,TRUE,0.06666666666666665
weak,2.5,llama,ANCHOR_NUM_HIGH,4,30,0.36666666666666664,0.33849999999999997,0.3333333333333333,0.13333333333333333,0.6,TRUE,0.033333333333333326
weak,2.5,llama,ANCHOR_NUM_LOW,1,30,0,0.015666666666666672,0,0,0.06666666666666667,TRUE,0
weak,2.5,llama,ANCHOR_NUM_LOW,2,30,0.1,0.0657,0.06666666666666667,0,0.16666666666666666,TRUE,0.03333333333333334
weak,2.5,llama,ANCHOR_NUM_LOW,3,30,0.6,0.63,0.6333333333333333,0.4,0.8,TRUE,0.033333333333333326
weak,2.5,llama,ANCHOR_NUM_LOW,4,30,0.3,0.28863333333333335,0.3,0.1,0.5333333333333333,TRUE,0
weak,2.5,mistral,CONTEXT,1,150,0,0.005146666666666667,0,0,0.02666666666666667,TRUE,0
weak,2.5,mistral,CONTEXT,2,150,0,0.004140000000000002,0,0,0.02666666666666667,TRUE,0
weak,2.5,mistral,CONTEXT,3,150,1,0.98592,0.9866666666666667,0.96,1,TRUE,0.013333333333333308
weak,2.5,mistral,CONTEXT,4,150,0,0.004793333333333334,0,0,0.02,TRUE,0
weak,2.5,mistral,ANCHOR_EXAMPLE,1,30,0,0.008333333333333342,0,0,0.06666666666666667,TRUE,0
weak,2.5,mistral,ANCHOR_EXAMPLE,2,30,0,0.005299999999999999,0,0,0.03333333333333333,TRUE,0
weak,2.5,mistral,ANCHOR_EXAMPLE,3,30,1,0.9767666666666667,1,0.9,1,TRUE,0
weak,2.5,mistral,ANCHOR_EXAMPLE,4,30,0,0.009600000000000006,0,0,0.06666666666666667,TRUE,0
weak,2.5,mistral,ANCHOR_WORD,1,30,0,0.0023999999999999915,0,0,0.03333333333333333,TRUE,0
weak,2.5,mistral,ANCHOR_WORD,2,30,0,0.0011666666666666663,0,0,0.03333333333333333,TRUE,0
weak,2.5,mistral,ANCHOR_WORD,3,30,0.9666666666666667,0.9684,0.9666666666666667,0.8666666666666667,1,TRUE,0
weak,2.5,mistral,ANCHOR_WORD,4,30,0.03333333333333333,0.028033333333333327,0,0,0.13333333333333333,TRUE,0.03333333333333333
weak,2.5,mistral,ANCHOR_NUM_HIGH,1,30,0,0.007266666666666673,0,0,0.06666666666666667,TRUE,0
weak,2.5,mistral,ANCHOR_NUM_HIGH,2,30,0,0.00466666666666667,0,0,0.03333333333333333,TRUE,0
weak,2.5,mistral,ANCHOR_NUM_HIGH,3,30,1,0.9794,1,0.9,1,TRUE,0
weak,2.5,mistral,ANCHOR_NUM_HIGH,4,30,0,0.00866666666666667,0,0,0.06666666666666667,TRUE,0
weak,2.5,mistral,ANCHOR_NUM_LOW,1,30,0,0.006899999999999995,0,0,0.06666666666666667,TRUE,0
weak,2.5,mistral,ANCHOR_NUM_LOW,2,30,0,0.0047000000000000045,0,0,0.03333333333333333,TRUE,0
weak,2.5,mistral,ANCHOR_NUM_LOW,3,30,1,0.9791,1,0.9,1,TRUE,0
weak,2.5,mistral,ANCHOR_NUM_LOW,4,30,0,0.009300000000000008,0,0,0.06666666666666667,TRUE,0
weak,2.5,phi4,CONTEXT,1,150,0,0.005366666666666669,0,0,0.02666666666666667,TRUE,0
weak,2.5,phi4,CONTEXT,2,150,0,0.0037933333333333317,0,0,0.02,TRUE,0
weak,2.5,phi4,CONTEXT,3,150,1,0.98742,0.9866666666666667,0.9666666666666667,1,TRUE,0.013333333333333308
weak,2.5,phi4,CONTEXT,4,150,0,0.003420000000000001,0,0,0.02,TRUE,0
weak,2.5,phi4,ANCHOR_EXAMPLE,1,30,0,0.006966666666666667,0,0,0.06666666666666667,TRUE,0
weak,2.5,phi4,ANCHOR_EXAMPLE,2,30,0,0.0039000000000000037,0,0,0.03333333333333333,TRUE,0
weak,2.5,phi4,ANCHOR_EXAMPLE,3,30,1,0.9804,1,0.9,1,TRUE,0
weak,2.5,phi4,ANCHOR_EXAMPLE,4,30,0,0.008733333333333336,0,0,0.06666666666666667,TRUE,0
weak,2.5,phi4,ANCHOR_WORD,1,30,0,0.006333333333333332,0,0,0.06666666666666667,TRUE,0
weak,2.5,phi4,ANCHOR_WORD,2,30,0,0.004299999999999996,0,0,0.03333333333333333,TRUE,0
weak,2.5,phi4,ANCHOR_WORD,3,30,1,0.9810666666666666,1,0.9,1,TRUE,0
weak,2.5,phi4,ANCHOR_WORD,4,30,0,0.008300000000000005,0,0,0.06666666666666667,TRUE,0
weak,2.5,phi4,ANCHOR_NUM_HIGH,1,30,0,0.006099999999999998,0,0,0.06666666666666667,TRUE,0
weak,2.5,phi4,ANCHOR_NUM_HIGH,2,30,0,0.004600000000000002,0,0,0.03416666666666591,TRUE,0
weak,2.5,phi4,ANCHOR_NUM_HIGH,3,30,1,0.9810666666666666,1,0.9,1,TRUE,0
weak,2.5,phi4,ANCHOR_NUM_HIGH,4,30,0,0.008233333333333336,0,0,0.06666666666666667,TRUE,0
weak,2.5,phi4,ANCHOR_NUM_LOW,1,30,0,0.007366666666666672,0,0,0.06666666666666667,TRUE,0
weak,2.5,phi4,ANCHOR_NUM_LOW,2,30,0,0.004733333333333337,0,0,0.03333333333333333,TRUE,0
weak,2.5,phi4,ANCHOR_NUM_LOW,3,30,1,0.9786333333333334,1,0.9,1,TRUE,0
weak,2.5,phi4,ANCHOR_NUM_LOW,4,30,0,0.00926666666666667,0,0,0.06666666666666667,TRUE,0
