prior_name,base_model,dc_solution,condition,rating,n_observed,observed_proportion,predicted_median,predicted_l95,predicted_u95,observed_within_predictive_95,absolute_difference
weak,gemma3,Solid-state circuit breaker,ZEROSHOT,2,150,0,0.006666666666666667,0,0.02666666666666667,TRUE,0.006666666666666667
weak,gemma3,Solid-state circuit breaker,ZEROSHOT,3,150,0,0,0,0.02666666666666667,TRUE,0
weak,gemma3,Solid-state circuit breaker,ZEROSHOT,4,150,1,0.9866666666666667,0.96,1,TRUE,0.013333333333333308
weak,gemma3,Solid-state circuit breaker,CONTEXT,2,150,0,0,0,0.013333333333333334,TRUE,0
weak,gemma3,Solid-state circuit breaker,CONTEXT,3,150,0,0,0,0.006666666666666667,TRUE,0
weak,gemma3,Solid-state circuit breaker,CONTEXT,4,150,1,1,0.98,1,TRUE,0
weak,gemma3,Static protection system,ZEROSHOT,2,150,0.3333333333333333,0.32666666666666666,0.23333333333333334,0.43333333333333335,TRUE,0.006666666666666654
weak,gemma3,Static protection system,ZEROSHOT,3,150,0.6666666666666666,0.66,0.5531666666666667,0.7533333333333333,TRUE,0.006666666666666599
weak,gemma3,Static protection system,ZEROSHOT,4,150,0,0.013333333333333334,0,0.05333333333333334,TRUE,0.013333333333333334
weak,gemma3,Static protection system,CONTEXT,2,150,0,0,0,0,TRUE,0
weak,gemma3,Static protection system,CONTEXT,3,150,0,0.006666666666666667,0,0.04,TRUE,0.006666666666666667
weak,gemma3,Static protection system,CONTEXT,4,150,1,0.9933333333333333,0.96,1,TRUE,0.00666666666666671
weak,llama,DC connectors,ZEROSHOT,2,150,0.006666666666666667,0.006666666666666667,0,0.04,TRUE,0
weak,llama,DC connectors,ZEROSHOT,3,150,0.9533333333333334,0.9466666666666667,0.88,0.9866666666666667,TRUE,0.00666666666666671
weak,llama,DC connectors,ZEROSHOT,4,150,0.04,0.04,0.006666666666666667,0.1,TRUE,0
weak,llama,DC connectors,CONTEXT,2,150,0,0,0,0.013333333333333334,TRUE,0
weak,llama,DC connectors,CONTEXT,3,150,0.66,0.66,0.5466666666666666,0.7666666666666667,TRUE,0
weak,llama,DC connectors,CONTEXT,4,150,0.34,0.34,0.22666666666666666,0.4533333333333333,TRUE,0
weak,llama,DC measurement device,ZEROSHOT,2,150,0,0,0,0.02,TRUE,0
weak,llama,DC measurement device,ZEROSHOT,3,150,0.9,0.9,0.82,0.96,TRUE,0
weak,llama,DC measurement device,ZEROSHOT,4,150,0.1,0.09333333333333334,0.03333333333333333,0.17333333333333334,TRUE,0.006666666666666668
weak,llama,DC measurement device,CONTEXT,2,150,0,0,0,0.02,TRUE,0
weak,llama,DC measurement device,CONTEXT,3,150,0.92,0.9133333333333333,0.8333333333333334,0.9666666666666667,TRUE,0.00666666666666671
weak,llama,DC measurement device,CONTEXT,4,150,0.08,0.08,0.03333333333333333,0.16,TRUE,0
weak,llama,DC solution design tool,ZEROSHOT,2,150,0,0.006666666666666667,0,0.02666666666666667,TRUE,0.006666666666666667
weak,llama,DC solution design tool,ZEROSHOT,3,150,0.8733333333333333,0.8733333333333333,0.78,0.9333333333333333,TRUE,0
weak,llama,DC solution design tool,ZEROSHOT,4,150,0.12666666666666668,0.12,0.06,0.20666666666666667,TRUE,0.006666666666666682
weak,llama,DC solution design tool,CONTEXT,2,150,0,0,0,0.013333333333333334,TRUE,0
weak,llama,DC solution design tool,CONTEXT,3,150,0.7266666666666667,0.7266666666666667,0.62,0.8134999999999998,TRUE,0
weak,llama,DC solution design tool,CONTEXT,4,150,0.2733333333333333,0.2733333333333333,0.17983333333333332,0.38,TRUE,0
weak,llama,DC-DC converter,ZEROSHOT,2,150,0,0.006666666666666667,0,0.02,TRUE,0.006666666666666667
weak,llama,DC-DC converter,ZEROSHOT,3,150,0.7,0.7,0.5933333333333334,0.8066666666666666,TRUE,0
weak,llama,DC-DC converter,ZEROSHOT,4,150,0.3,0.29333333333333333,0.18666666666666668,0.4066666666666667,TRUE,0.006666666666666654
weak,llama,DC-DC converter,CONTEXT,2,150,0,0,0,0.02,TRUE,0
weak,llama,DC-DC converter,CONTEXT,3,150,0.58,0.5733333333333334,0.4665,0.6933333333333334,TRUE,0.006666666666666599
weak,llama,DC-DC converter,CONTEXT,4,150,0.42,0.42,0.3,0.5333333333333333,TRUE,0
weak,llama,LVAC-LVDC interlink converter,ZEROSHOT,2,150,0,0,0,0.02,TRUE,0
weak,llama,LVAC-LVDC interlink converter,ZEROSHOT,3,150,0.7733333333333333,0.78,0.6733333333333333,0.8666666666666667,TRUE,0.00666666666666671
weak,llama,LVAC-LVDC interlink converter,ZEROSHOT,4,150,0.22666666666666666,0.22,0.13333333333333333,0.32,TRUE,0.006666666666666654
weak,llama,LVAC-LVDC interlink converter,CONTEXT,2,150,0,0.0033333333333333335,0,0.02666666666666667,TRUE,0.0033333333333333335
weak,llama,LVAC-LVDC interlink converter,CONTEXT,3,150,0.8533333333333334,0.84,0.7533333333333333,0.9134999999999998,TRUE,0.01333333333333342
weak,llama,LVAC-LVDC interlink converter,CONTEXT,4,150,0.14666666666666667,0.14666666666666667,0.08,0.24,TRUE,0
weak,llama,Network design tool for DC solutions,ZEROSHOT,2,150,0,0.006666666666666667,0,0.02666666666666667,TRUE,0.006666666666666667
weak,llama,Network design tool for DC solutions,ZEROSHOT,3,150,0.7333333333333333,0.7333333333333333,0.6265,0.8333333333333334,TRUE,0
weak,llama,Network design tool for DC solutions,ZEROSHOT,4,150,0.26666666666666666,0.26,0.16,0.37333333333333335,TRUE,0.006666666666666654
weak,llama,Network design tool for DC solutions,CONTEXT,2,150,0,0,0,0.02,TRUE,0
weak,llama,Network design tool for DC solutions,CONTEXT,3,150,0.62,0.62,0.5065000000000001,0.7201666666666665,TRUE,0
weak,llama,Network design tool for DC solutions,CONTEXT,4,150,0.38,0.38,0.2733333333333333,0.49333333333333335,TRUE,0
weak,llama,Protection DC system design tool,ZEROSHOT,2,150,0,0,0,0.02666666666666667,TRUE,0
weak,llama,Protection DC system design tool,ZEROSHOT,3,150,0.7,0.7,0.5933333333333334,0.7933333333333333,TRUE,0
weak,llama,Protection DC system design tool,ZEROSHOT,4,150,0.3,0.3,0.20650000000000002,0.4,TRUE,0
weak,llama,Protection DC system design tool,CONTEXT,2,150,0,0,0,0.02,TRUE,0
weak,llama,Protection DC system design tool,CONTEXT,3,150,0.5866666666666667,0.58,0.47333333333333333,0.6933333333333334,TRUE,0.00666666666666671
weak,llama,Protection DC system design tool,CONTEXT,4,150,0.41333333333333333,0.41333333333333333,0.30666666666666664,0.5266666666666666,TRUE,0
weak,llama,Semiconductor-based circuit breaker,ZEROSHOT,2,150,0.02666666666666667,0.02666666666666667,0,0.08,TRUE,0
weak,llama,Semiconductor-based circuit breaker,ZEROSHOT,3,150,0.9733333333333334,0.96,0.9,0.9868333333333332,TRUE,0.01333333333333342
weak,llama,Semiconductor-based circuit breaker,ZEROSHOT,4,150,0,0.006666666666666667,0,0.04,TRUE,0.006666666666666667
weak,llama,Semiconductor-based circuit breaker,CONTEXT,2,150,0,0,0,0.006666666666666667,TRUE,0
weak,llama,Semiconductor-based circuit breaker,CONTEXT,3,150,0.30666666666666664,0.30666666666666664,0.21333333333333335,0.41333333333333333,TRUE,0
weak,llama,Semiconductor-based circuit breaker,CONTEXT,4,150,0.6933333333333334,0.6933333333333334,0.5866666666666667,0.7866666666666666,TRUE,0
weak,llama,Smart and sustainable DC cables,ZEROSHOT,2,150,0,0,0,0.02666666666666667,TRUE,0
weak,llama,Smart and sustainable DC cables,ZEROSHOT,3,150,0.54,0.54,0.42,0.6466666666666666,TRUE,0
weak,llama,Smart and sustainable DC cables,ZEROSHOT,4,150,0.46,0.4533333333333333,0.3466666666666667,0.5733333333333334,TRUE,0.00666666666666671
weak,llama,Smart and sustainable DC cables,CONTEXT,2,150,0,0,0,0.02,TRUE,0
weak,llama,Smart and sustainable DC cables,CONTEXT,3,150,0.46,0.4533333333333333,0.34,0.5733333333333334,TRUE,0.00666666666666671
weak,llama,Smart and sustainable DC cables,CONTEXT,4,150,0.54,0.54,0.4266666666666667,0.66,TRUE,0
weak,llama,Solid-state circuit breaker,ZEROSHOT,2,150,0,0.006666666666666667,0,0.03333333333333333,TRUE,0.006666666666666667
weak,llama,Solid-state circuit breaker,ZEROSHOT,3,150,0.9733333333333334,0.96,0.9,0.9933333333333333,TRUE,0.01333333333333342
weak,llama,Solid-state circuit breaker,ZEROSHOT,4,150,0.02666666666666667,0.03333333333333333,0.006666666666666667,0.08666666666666667,TRUE,0.0066666666666666645
weak,llama,Solid-state circuit breaker,CONTEXT,2,150,0,0,0,0,TRUE,0
weak,llama,Solid-state circuit breaker,CONTEXT,3,150,0.32,0.32,0.22666666666666666,0.43333333333333335,TRUE,0
weak,llama,Solid-state circuit breaker,CONTEXT,4,150,0.68,0.68,0.5666666666666667,0.7733333333333333,TRUE,0
weak,llama,Static protection system,ZEROSHOT,2,150,0.14666666666666667,0.14,0.07333333333333333,0.23333333333333334,TRUE,0.006666666666666654
weak,llama,Static protection system,ZEROSHOT,3,150,0.8333333333333334,0.8333333333333334,0.7333333333333333,0.9,TRUE,0
weak,llama,Static protection system,ZEROSHOT,4,150,0.02,0.02666666666666667,0,0.07333333333333333,TRUE,0.006666666666666668
weak,llama,Static protection system,CONTEXT,2,150,0,0,0,0.013333333333333334,TRUE,0
weak,llama,Static protection system,CONTEXT,3,150,0.42,0.42,0.32,0.5333333333333333,TRUE,0
weak,llama,Static protection system,CONTEXT,4,150,0.58,0.58,0.4665,0.68,TRUE,0
weak,mistral,DC connectors,ZEROSHOT,2,150,0,0,0,0.02,TRUE,0
weak,mistral,DC connectors,ZEROSHOT,3,150,0,0.013333333333333334,0,0.04666666666666667,TRUE,0.013333333333333334
weak,mistral,DC connectors,ZEROSHOT,4,150,1,0.9866666666666667,0.9466666666666667,1,TRUE,0.013333333333333308
weak,mistral,DC connectors,CONTEXT,2,150,0,0.006666666666666667,0,0.02666666666666667,TRUE,0.006666666666666667
weak,mistral,DC connectors,CONTEXT,3,150,0.03333333333333333,0.02666666666666667,0,0.06666666666666667,TRUE,0.0066666666666666645
weak,mistral,DC connectors,CONTEXT,4,150,0.9666666666666667,0.9733333333333334,0.92,1,TRUE,0.00666666666666671
weak,mistral,DC measurement device,ZEROSHOT,2,150,0,0,0,0.013333333333333334,TRUE,0
weak,mistral,DC measurement device,ZEROSHOT,3,150,0.12666666666666668,0.14,0.07333333333333333,0.23333333333333334,TRUE,0.013333333333333336
weak,mistral,DC measurement device,ZEROSHOT,4,150,0.8733333333333333,0.86,0.7666666666666667,0.9266666666666666,TRUE,0.013333333333333308
weak,mistral,DC measurement device,CONTEXT,2,150,0,0.006666666666666667,0,0.03333333333333333,TRUE,0.006666666666666667
weak,mistral,DC measurement device,CONTEXT,3,150,0.5866666666666667,0.5733333333333334,0.4533333333333333,0.6733333333333333,TRUE,0.013333333333333308
weak,mistral,DC measurement device,CONTEXT,4,150,0.41333333333333333,0.42,0.31983333333333336,0.5334999999999999,TRUE,0.006666666666666654
weak,mistral,DC solution design tool,ZEROSHOT,2,150,0,0.006666666666666667,0,0.03333333333333333,TRUE,0.006666666666666667
weak,mistral,DC solution design tool,ZEROSHOT,3,150,0.04666666666666667,0.04666666666666667,0.006666666666666667,0.10666666666666667,TRUE,0
weak,mistral,DC solution design tool,ZEROSHOT,4,150,0.9533333333333334,0.9466666666666667,0.8866666666666667,0.9866666666666667,TRUE,0.00666666666666671
weak,mistral,DC solution design tool,CONTEXT,2,150,0,0,0,0.006666666666666667,TRUE,0
weak,mistral,DC solution design tool,CONTEXT,3,150,0.006666666666666667,0.006666666666666667,0,0.03333333333333333,TRUE,0
weak,mistral,DC solution design tool,CONTEXT,4,150,0.9933333333333333,0.9933333333333333,0.96,1,TRUE,0
weak,mistral,DC-DC converter,ZEROSHOT,2,150,0,0,0,0.006666666666666667,TRUE,0
weak,mistral,DC-DC converter,ZEROSHOT,3,150,0.02666666666666667,0.04,0.006666666666666667,0.1,TRUE,0.013333333333333332
weak,mistral,DC-DC converter,ZEROSHOT,4,150,0.9733333333333334,0.96,0.8933333333333333,0.9933333333333333,TRUE,0.01333333333333342
weak,mistral,DC-DC converter,CONTEXT,2,150,0,0.006666666666666667,0,0.04,TRUE,0.006666666666666667
weak,mistral,DC-DC converter,CONTEXT,3,150,0.3333333333333333,0.31333333333333335,0.21333333333333335,0.42016666666666647,TRUE,0.019999999999999962
weak,mistral,DC-DC converter,CONTEXT,4,150,0.6666666666666666,0.68,0.5666666666666667,0.78,TRUE,0.01333333333333342
weak,mistral,LVAC-LVDC interlink converter,ZEROSHOT,2,150,0,0,0,0.02,TRUE,0
weak,mistral,LVAC-LVDC interlink converter,ZEROSHOT,3,150,0.3933333333333333,0.3933333333333333,0.28,0.5066666666666667,TRUE,0
weak,mistral,LVAC-LVDC interlink converter,ZEROSHOT,4,150,0.6066666666666667,0.6,0.4866666666666667,0.7134999999999998,TRUE,0.00666666666666671
weak,mistral,LVAC-LVDC interlink converter,CONTEXT,2,150,0,0,0,0.02,TRUE,0
weak,mistral,LVAC-LVDC interlink converter,CONTEXT,3,150,0.35333333333333333,0.3466666666666667,0.24666666666666667,0.46,TRUE,0.006666666666666654
weak,mistral,LVAC-LVDC interlink converter,CONTEXT,4,150,0.6466666666666666,0.6533333333333333,0.5333333333333333,0.7533333333333333,TRUE,0.00666666666666671
weak,mistral,Network design tool for DC solutions,ZEROSHOT,2,150,0,0.006666666666666667,0,0.03333333333333333,TRUE,0.006666666666666667
weak,mistral,Network design tool for DC solutions,ZEROSHOT,3,150,0,0,0,0.02666666666666667,TRUE,0
weak,mistral,Network design tool for DC solutions,ZEROSHOT,4,150,1,0.9866666666666667,0.9533333333333334,1,TRUE,0.013333333333333308
weak,mistral,Network design tool for DC solutions,CONTEXT,2,150,0,0,0,0.013333333333333334,TRUE,0
weak,mistral,Network design tool for DC solutions,CONTEXT,3,150,0,0,0,0.013333333333333334,TRUE,0
weak,mistral,Network design tool for DC solutions,CONTEXT,4,150,1,1,0.98,1,TRUE,0
weak,mistral,Protection DC system design tool,ZEROSHOT,2,150,0,0.006666666666666667,0,0.03333333333333333,TRUE,0.006666666666666667
weak,mistral,Protection DC system design tool,ZEROSHOT,3,150,0.6133333333333333,0.6066666666666667,0.49333333333333335,0.7133333333333334,TRUE,0.006666666666666599
weak,mistral,Protection DC system design tool,ZEROSHOT,4,150,0.38666666666666666,0.38666666666666666,0.28,0.49333333333333335,TRUE,0
weak,mistral,Protection DC system design tool,CONTEXT,2,150,0,0,0,0.006666666666666667,TRUE,0
weak,mistral,Protection DC system design tool,CONTEXT,3,150,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.22666666666666666,TRUE,0
weak,mistral,Protection DC system design tool,CONTEXT,4,150,0.8666666666666667,0.8666666666666667,0.7733333333333333,0.9333333333333333,TRUE,0
weak,mistral,Semiconductor-based circuit breaker,ZEROSHOT,2,150,0,0.006666666666666667,0,0.03333333333333333,TRUE,0.006666666666666667
weak,mistral,Semiconductor-based circuit breaker,ZEROSHOT,3,150,0.8933333333333333,0.88,0.7933333333333333,0.94,TRUE,0.013333333333333308
weak,mistral,Semiconductor-based circuit breaker,ZEROSHOT,4,150,0.10666666666666667,0.11333333333333333,0.05333333333333334,0.19333333333333333,TRUE,0.006666666666666654
weak,mistral,Semiconductor-based circuit breaker,CONTEXT,2,150,0,0,0,0,TRUE,0
weak,mistral,Semiconductor-based circuit breaker,CONTEXT,3,150,0.02,0.02,0,0.06666666666666667,TRUE,0
weak,mistral,Semiconductor-based circuit breaker,CONTEXT,4,150,0.98,0.98,0.9333333333333333,1,TRUE,0
weak,mistral,Smart and sustainable DC cables,ZEROSHOT,2,150,0,0,0,0.006666666666666667,TRUE,0
weak,mistral,Smart and sustainable DC cables,ZEROSHOT,3,150,0.43333333333333335,0.44666666666666666,0.3466666666666667,0.56,TRUE,0.013333333333333308
weak,mistral,Smart and sustainable DC cables,ZEROSHOT,4,150,0.5666666666666667,0.5533333333333333,0.44,0.6466666666666666,TRUE,0.013333333333333308
weak,mistral,Smart and sustainable DC cables,CONTEXT,2,150,0,0.006666666666666667,0,0.04,TRUE,0.006666666666666667
weak,mistral,Smart and sustainable DC cables,CONTEXT,3,150,0.88,0.86,0.7866666666666666,0.9266666666666666,TRUE,0.020000000000000018
weak,mistral,Smart and sustainable DC cables,CONTEXT,4,150,0.12,0.12666666666666668,0.06666666666666667,0.20666666666666667,TRUE,0.006666666666666682
weak,mistral,Solid-state circuit breaker,ZEROSHOT,2,150,0,0.006666666666666667,0,0.026833333333333185,TRUE,0.006666666666666667
weak,mistral,Solid-state circuit breaker,ZEROSHOT,3,150,0.6533333333333333,0.6466666666666666,0.5333333333333333,0.74,TRUE,0.00666666666666671
weak,mistral,Solid-state circuit breaker,ZEROSHOT,4,150,0.3466666666666667,0.3466666666666667,0.25333333333333335,0.46,TRUE,0
weak,mistral,Solid-state circuit breaker,CONTEXT,2,150,0,0,0,0,TRUE,0
weak,mistral,Solid-state circuit breaker,CONTEXT,3,150,0,0,0,0.03333333333333333,TRUE,0
weak,mistral,Solid-state circuit breaker,CONTEXT,4,150,1,1,0.9666666666666667,1,TRUE,0
weak,mistral,Static protection system,ZEROSHOT,2,150,0,0.006666666666666667,0,0.03333333333333333,TRUE,0.006666666666666667
weak,mistral,Static protection system,ZEROSHOT,3,150,0.9666666666666667,0.9466666666666667,0.8933333333333333,0.9866666666666667,TRUE,0.020000000000000018
weak,mistral,Static protection system,ZEROSHOT,4,150,0.03333333333333333,0.04,0.006666666666666667,0.1,TRUE,0.006666666666666668
weak,mistral,Static protection system,CONTEXT,2,150,0,0,0,0,TRUE,0
weak,mistral,Static protection system,CONTEXT,3,150,0,0.006666666666666667,0,0.04,TRUE,0.006666666666666667
weak,mistral,Static protection system,CONTEXT,4,150,1,0.9933333333333333,0.96,1,TRUE,0.00666666666666671
weak,phi4,DC connectors,ZEROSHOT,2,150,0,0,0,0.013333333333333334,TRUE,0
weak,phi4,DC connectors,ZEROSHOT,3,150,0.03333333333333333,0.04666666666666667,0.013166666666666677,0.1,TRUE,0.013333333333333336
weak,phi4,DC connectors,ZEROSHOT,4,150,0.9666666666666667,0.9533333333333334,0.8933333333333333,0.9866666666666667,TRUE,0.013333333333333308
weak,phi4,DC connectors,CONTEXT,2,150,0,0.006666666666666667,0,0.03333333333333333,TRUE,0.006666666666666667
weak,phi4,DC connectors,CONTEXT,3,150,0.15333333333333332,0.14,0.06666666666666667,0.23333333333333334,TRUE,0.013333333333333308
weak,phi4,DC connectors,CONTEXT,4,150,0.8466666666666667,0.8533333333333334,0.7533333333333333,0.9266666666666666,TRUE,0.00666666666666671
weak,phi4,DC measurement device,ZEROSHOT,2,150,0,0,0,0.02,TRUE,0
weak,phi4,DC measurement device,ZEROSHOT,3,150,0.30666666666666664,0.31333333333333335,0.2131666666666667,0.4266666666666667,TRUE,0.00666666666666671
weak,phi4,DC measurement device,ZEROSHOT,4,150,0.6933333333333334,0.68,0.5733333333333334,0.7866666666666666,TRUE,0.013333333333333308
weak,phi4,DC measurement device,CONTEXT,2,150,0,0.006666666666666667,0,0.02666666666666667,TRUE,0.006666666666666667
weak,phi4,DC measurement device,CONTEXT,3,150,0.44666666666666666,0.43333333333333335,0.3333333333333333,0.54,TRUE,0.013333333333333308
weak,phi4,DC measurement device,CONTEXT,4,150,0.5533333333333333,0.56,0.44666666666666666,0.66,TRUE,0.00666666666666671
weak,phi4,DC solution design tool,ZEROSHOT,2,150,0,0.006666666666666667,0,0.026833333333333185,TRUE,0.006666666666666667
weak,phi4,DC solution design tool,ZEROSHOT,3,150,0.02666666666666667,0.02666666666666667,0,0.08,TRUE,0
weak,phi4,DC solution design tool,ZEROSHOT,4,150,0.9733333333333334,0.9666666666666667,0.9133333333333333,0.9933333333333333,TRUE,0.00666666666666671
weak,phi4,DC solution design tool,CONTEXT,2,150,0,0,0,0.006666666666666667,TRUE,0
weak,phi4,DC solution design tool,CONTEXT,3,150,0,0,0,0.02,TRUE,0
weak,phi4,DC solution design tool,CONTEXT,4,150,1,1,0.98,1,TRUE,0
weak,phi4,DC-DC converter,ZEROSHOT,2,150,0,0.006666666666666667,0,0.03333333333333333,TRUE,0.006666666666666667
weak,phi4,DC-DC converter,ZEROSHOT,3,150,0,0,0,0.026833333333333185,TRUE,0
weak,phi4,DC-DC converter,ZEROSHOT,4,150,1,0.9866666666666667,0.9533333333333334,1,TRUE,0.013333333333333308
weak,phi4,DC-DC converter,CONTEXT,2,150,0,0,0,0.013333333333333334,TRUE,0
weak,phi4,DC-DC converter,CONTEXT,3,150,0,0,0,0.006666666666666667,TRUE,0
weak,phi4,DC-DC converter,CONTEXT,4,150,1,1,0.98,1,TRUE,0
weak,phi4,LVAC-LVDC interlink converter,ZEROSHOT,2,150,0,0.006666666666666667,0,0.03333333333333333,TRUE,0.006666666666666667
