prior_name,base_model,dc_solution,base_solution,comparison,log_odds_median,log_odds_l95,log_odds_u95,OR_median,OR_l95,OR_u95,posterior_probability_OR_gt_1,posterior_probability_OR_lt_1,conclusion
weak,llama,Network design tool for DC solutions,llama__Network design tool for DC solutions,CONTEXT vs ZEROSHOT,0.5404556305067083,0.06069756950678629,1.0604192970050716,1.7167889068847253,1.062577522373424,2.887581608270269,0.9855,0.0145,higher in Context
weak,llama,Protection DC system design tool,llama__Protection DC system design tool,CONTEXT vs ZEROSHOT,0.517298305247249,0.05628803026132902,0.9923344382990283,1.6774894690962514,1.0579023567686814,2.6975243335967813,0.9855,0.0145,higher in Context
weak,llama,Semiconductor-based circuit breaker,llama__Semiconductor-based circuit breaker,CONTEXT vs ZEROSHOT,5.272366740597712,4.103141339728868,6.868069597721269,194.87664908211556,60.53013554989076,961.0917463118194,1,0,higher in Context
weak,llama,Smart and sustainable DC cables,llama__Smart and sustainable DC cables,CONTEXT vs ZEROSHOT,0.35369775019298155,-0.08624412974809167,0.7915513886496705,1.4243246208523175,0.9173702517764466,2.206817420128136,0.94425,0.05575,uncertain
weak,llama,Solid-state circuit breaker,llama__Solid-state circuit breaker,CONTEXT vs ZEROSHOT,4.075833163050114,3.256759283070953,5.058281745091898,58.89953307398747,25.9652546086626,157.31997489517104,1,0,higher in Context
weak,llama,Static protection system,llama__Static protection system,CONTEXT vs ZEROSHOT,3.965914858143565,3.0968678764320527,5.065975909558064,52.7685233669758,22.128533325693486,158.53508256206698,1,0,higher in Context
weak,mistral,DC connectors,mistral__DC connectors,CONTEXT vs ZEROSHOT,-0.6745444889295595,-2.156341767830195,0.7767360276630548,0.5093884561895834,0.11574782828742823,2.174363645243014,0.1755,0.8245,uncertain
weak,mistral,DC measurement device,mistral__DC measurement device,CONTEXT vs ZEROSHOT,-2.1205191210643926,-2.6789790628856833,-1.5919661155565556,0.1199693337832648,0.06863318856979057,0.2035250757738643,0,1,lower in Context
weak,mistral,DC solution design tool,mistral__DC solution design tool,CONTEXT vs ZEROSHOT,2.1094519578895667,0.5223180474010738,4.285856420396123,8.243722217426942,1.6859311932671934,72.66475167822334,0.997875,0.002125,higher in Context
weak,mistral,DC-DC converter,mistral__DC-DC converter,CONTEXT vs ZEROSHOT,-2.347636927556638,-3.2321891219901993,-1.5791363450843152,0.09559479295088175,0.03947099822154289,0.20615307125440138,0,1,lower in Context
weak,mistral,LVAC-LVDC interlink converter,mistral__LVAC-LVDC interlink converter,CONTEXT vs ZEROSHOT,0.21147108287551597,-0.25511377810505725,0.6776391452434768,1.2354942384365277,0.7748283363261543,1.9692231953142258,0.8155,0.1845,uncertain
weak,mistral,Network design tool for DC solutions,mistral__Network design tool for DC solutions,CONTEXT vs ZEROSHOT,2.2540155297418183,-0.3048401744503064,5.855985637113035,9.525910717313778,0.737241223561827,349.31953614199887,0.954375,0.045625,uncertain
weak,mistral,Protection DC system design tool,mistral__Protection DC system design tool,CONTEXT vs ZEROSHOT,2.3325665401196294,1.788363699061941,2.9252702645409823,10.304354162709263,5.979660293045264,18.639262914282323,1,0,higher in Context
weak,mistral,Semiconductor-based circuit breaker,mistral__Semiconductor-based circuit breaker,CONTEXT vs ZEROSHOT,5.762328386045889,4.785671762053465,7.000677762230425,318.0880996169692,119.78180309188403,1097.3766994852783,1,0,higher in Context
weak,mistral,Smart and sustainable DC cables,mistral__Smart and sustainable DC cables,CONTEXT vs ZEROSHOT,-2.1202335307060034,-2.700100592620118,-1.5596781013631225,0.12000360075336533,0.06719875346640179,0.21020372467097473,0,1,lower in Context
weak,mistral,Solid-state circuit breaker,mistral__Solid-state circuit breaker,CONTEXT vs ZEROSHOT,5.98818494675359,4.354513592905122,8.536318286919288,398.69030884388565,77.82896036123843,5096.545775776283,1,0,higher in Context
weak,mistral,Static protection system,mistral__Static protection system,CONTEXT vs ZEROSHOT,8.075536332399857,6.507313127141351,10.334310549829056,3214.8511763217966,670.0237721582123,30770.46765303912,1,0,higher in Context
weak,phi4,DC connectors,phi4__DC connectors,CONTEXT vs ZEROSHOT,-1.2443389232582338,-2.1384376288790246,-0.444192080927548,0.2881313224887213,0.11783881754299257,0.6413422199162317,0.001875,0.998125,lower in Context
weak,phi4,DC measurement device,phi4__DC measurement device,CONTEXT vs ZEROSHOT,-0.5405125150293031,-1.0088985193746176,-0.0715581055470161,0.5824496616777732,0.36462038159803845,0.930942184190007,0.012625,0.987375,lower in Context
weak,phi4,DC solution design tool,phi4__DC solution design tool,CONTEXT vs ZEROSHOT,2.9570737337129316,0.7250739773833477,6.43438552221052,19.241583299308207,2.0648842157166403,622.9000667629324,0.997,0.003,higher in Context
weak,phi4,DC-DC converter,phi4__DC-DC converter,CONTEXT vs ZEROSHOT,2.255319101445168,-0.3728842423384751,5.945343895351596,9.53833656344134,0.6887449559778746,381.9714726088255,0.95025,0.04975,uncertain
weak,phi4,LVAC-LVDC interlink converter,phi4__LVAC-LVDC interlink converter,CONTEXT vs ZEROSHOT,1.9875541099786842,1.4503096486546891,2.5470276319997707,7.297662635729862,4.2644348287549105,12.769092905870753,1,0,higher in Context
weak,phi4,Network design tool for DC solutions,phi4__Network design tool for DC solutions,CONTEXT vs ZEROSHOT,3.3827717994556,1.2958999554226789,6.648222590474487,29.452297945219122,3.654283205542503,771.4122295631512,1,0,higher in Context
weak,phi4,Protection DC system design tool,phi4__Protection DC system design tool,CONTEXT vs ZEROSHOT,3.3690666008444454,1.245223682973464,6.7208794947656445,29.051398165094948,3.473711741704348,829.5469059641589,0.999625,3.75e-4,higher in Context
weak,phi4,Semiconductor-based circuit breaker,phi4__Semiconductor-based circuit breaker,CONTEXT vs ZEROSHOT,3.422691635743454,1.390324267458797,6.728644576990001,30.651808597829564,4.016152165305085,836.01334607968,1,0,higher in Context
weak,phi4,Smart and sustainable DC cables,phi4__Smart and sustainable DC cables,CONTEXT vs ZEROSHOT,2.2766923929826053,-0.35591572504429386,5.913442236317602,9.744397288024508,0.700531664117029,369.9775279308808,0.951875,0.048125,uncertain
weak,phi4,Solid-state circuit breaker,phi4__Solid-state circuit breaker,CONTEXT vs ZEROSHOT,2.5010792182375523,0.10846247727654468,6.124345528061044,12.195648820522456,1.114564202444123,456.8462532293309,0.980375,0.019625,higher in Context
weak,phi4,Static protection system,phi4__Static protection system,CONTEXT vs ZEROSHOT,4.72098577122028,2.9178448147496776,7.627589356457624,112.2788804023196,18.501370664314738,2054.0925084618343,1,0,higher in Context
