variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
"b_Intercept[gemma3__DCsolutiondesigntool,1]",-5.696965547865516,-5.616278002081387,0.9135878567898854,0.8746966556624232,-7.348464805659475,-4.331811755982367,1.0002553565945997,11000.706893901313,6039.784507992413
"b_Intercept[llama__DCsolutiondesigntool,1]",1.000139118439361,0.9972666969911306,0.17601678162058054,0.17640985507055676,0.7157254323691572,1.2932057530403673,1.000418799998573,9260.380712538083,6585.691730592365
"b_Intercept[mistral__DCsolutiondesigntool,1]",-5.013388584355418,-4.949433622914301,0.7390449208535637,0.7257661222102993,-6.323629904861335,-3.9117239945356377,1.0000840860033966,9409.9279351731,6108.78481510418
"b_Intercept[phi4__DCsolutiondesigntool,1]",-5.671856726573732,-5.594510546263745,0.904380411556773,0.8839953918915069,-7.220681892121376,-4.327162057586879,1.0005325179102371,10034.398779806821,5855.154808256238
"b_Intercept[gemma3__LVACMLVDCinterlinkconverter,1]",5.696638977289989,5.61043214989324,0.9218751874007406,0.9076568333165511,4.335960304091151,7.319406136473828,1.000842736565288,9512.417531556144,5242.691964445025
"b_Intercept[llama__LVACMLVDCinterlinkconverter,1]",1.6895632046000313,1.6844924188346329,0.2151616019180467,0.21506525237616558,1.3420025593913167,2.0498116020493726,1.0001864631070667,7709.566064487139,5408.594369241614
"b_Intercept[mistral__LVACMLVDCinterlinkconverter,1]",-0.4883187755442613,-0.48635039400471447,0.1680434795943047,0.16511001878376871,-0.7736922901971185,-0.21622356368100074,0.9999538721137796,9518.946099237075,6785.037768222436
"b_Intercept[phi4__LVACMLVDCinterlinkconverter,1]",-1.6863074580851398,-1.683815094107086,0.2165360994715967,0.22018346876480074,-2.0419820574074894,-1.339541941152534,1.0001001984383515,9310.964620238527,6173.675126213079
"b_Intercept[gemma3__NetworkdesigntoolforDCsolutions,1]",-1.0417084712129348,-1.0379033973766374,0.17900704069688375,0.17819484563821833,-1.339189205376774,-0.7511753644413899,1.0001106553961416,9866.82367508943,6708.438114423908
"b_Intercept[llama__NetworkdesigntoolforDCsolutions,1]",0.504623604608509,0.5039986981533302,0.16612057383283166,0.1644016249701504,0.2371769250920321,0.7820485918975209,1.0001446507965743,9114.764994723839,6579.11008277865
"b_Intercept[mistral__NetworkdesigntoolforDCsolutions,1]",-5.236266890684978,-5.180073826122734,0.7698085019490153,0.7603443191529277,-6.582139387568539,-4.058605656239459,1.0001667775325251,8995.683167361753,6240.699342974781
"b_Intercept[phi4__NetworkdesigntoolforDCsolutions,1]",-4.613392943307476,-4.597026187044801,0.6063875742253217,0.6034346473024169,-5.677267149905347,-3.683863703523869,1.0004698782885364,8183.169827782658,5897.099014901223
"b_Intercept[gemma3__ProtectionDCsystemdesigntool,1]",-4.891459920872542,-4.837185669539137,0.6767740615774801,0.6672001813361459,-6.064606185295451,-3.8610746665431996,1.000302371911492,8296.740291367212,5456.061977096451
"b_Intercept[llama__ProtectionDCsystemdesigntool,1]",0.3438733259027027,0.3416494121040303,0.16331465456343333,0.16085215307021197,0.07563544516588884,0.614058201993636,0.9999529403078461,9230.497503779894,6789.837535433807
"b_Intercept[mistral__ProtectionDCsystemdesigntool,1]",-1.760142130517358,-1.7557724462349529,0.2203223791354621,0.21951582457061689,-2.128113187465075,-1.4110523893369493,1.000791066702284,7682.70155013283,6065.5870673170275
"b_Intercept[phi4__ProtectionDCsystemdesigntool,1]",-4.539401686897976,-4.5057994504527175,0.5856286736684913,0.5839195468260668,-5.531485116779489,-3.6140418079814838,1.0006638615261023,7525.3994497877275,5408.046541369179
"b_Intercept[gemma3__SemiconductorMbasedcircuitbreaker,1]",-5.672849343223611,-5.594097327874695,0.9001511443855897,0.8848595942734101,-7.264179554512814,-4.311122139514488,1.0009695222523032,11208.398583393719,6102.410039521275
"b_Intercept[llama__SemiconductorMbasedcircuitbreaker,1]",-0.7915408641921524,-0.7908540168644237,0.17105931057305088,0.17378241305334136,-1.0735717205771051,-0.514690095201462,1.0023505483383326,8684.057838804758,6505.4664620741305
"b_Intercept[mistral__SemiconductorMbasedcircuitbreaker,1]",-3.594098567756508,-3.569632086053489,0.43284504310051936,0.4371401014406475,-4.344190110345983,-2.932382301196644,1.000041563128732,8027.539799063582,5990.484084175557
"b_Intercept[phi4__SemiconductorMbasedcircuitbreaker,1]",-5.6809690003673134,-5.586975834059204,0.9175385376251006,0.909979474583012,-7.288717558840224,-4.3322411403128465,1.0011854777485383,9037.860142292999,4750.782523194891
"b_Intercept[gemma3__SmartandsustainableDCcables,1]",-3.533502147164992,-3.515824628211423,0.4088356048628949,0.40045904225744894,-4.229937431826415,-2.8972042014981736,1.0006916838787396,6851.269419434501,5022.928067058732
"b_Intercept[llama__SmartandsustainableDCcables,1]",-0.16171594366986475,-0.1630635871657296,0.16199122282675046,0.1594438593728581,-0.4278326631400501,0.10633651510689711,1.0005622923848212,8462.044277516687,6138.49465310847
"b_Intercept[mistral__SmartandsustainableDCcables,1]",2.121812076236146,2.115850501648786,0.24957954731292772,0.2500645413955565,1.7183361862327107,2.535574848500724,1.0010694971754455,10483.381010082325,6199.332708966702
"b_Intercept[phi4__SmartandsustainableDCcables,1]",-4.3877193746491185,-4.366063048658937,0.5547085308126943,0.556963069942782,-5.335640300419408,-3.52075146908488,1.0004475264702175,8001.3594889640945,6332.400317665629
"b_Intercept[gemma3__SolidMstatecircuitbreaker,1]",-5.6817364575786495,-5.597559151114764,0.9217192645107929,0.9040572175814877,-7.317698929177441,-4.304570587718352,1.000707910280801,9649.879536606952,5772.503611991299
"b_Intercept[llama__SolidMstatecircuitbreaker,1]",-0.7462835333909298,-0.743661809621678,0.16918921379275687,0.166738954756837,-1.0317272644858768,-0.47148622308847626,1.0001842819737645,8915.119183611025,6675.8223430827375
"b_Intercept[mistral__SolidMstatecircuitbreaker,1]",-5.679143899826471,-5.603984207860693,0.9250852003432641,0.9036038549589693,-7.3226822112965095,-4.308095061540164,1.0006486789226694,9926.575243105575,5497.539684457917
"b_Intercept[phi4__SolidMstatecircuitbreaker,1]",-5.682495248520518,-5.593638383509014,0.9142922296120367,0.9140455222086513,-7.301464589484495,-4.328361038257198,1.000295311088273,9784.419629171554,5245.700026760994
"b_Intercept[gemma3__Staticprotectionsystem,1]",-5.659796912772987,-5.572188672808679,0.8910919345571332,0.8675594321395175,-7.241637294060683,-4.340695464890467,1.0003843248549877,10315.547194739709,5334.842043382385
"b_Intercept[llama__Staticprotectionsystem,1]",-0.3284894074148392,-0.32612548834350985,0.16070478749141834,0.16080983304803623,-0.5966883598479056,-0.0681560502650678,1.0002672599954578,8418.008096117912,6207.750342307381
"b_Intercept[mistral__Staticprotectionsystem,1]",-4.587772686833587,-4.554616657687695,0.6040721635378407,0.6015944667494048,-5.639818159467012,-3.636199026067015,1.0001504936469365,8440.983712419637,5398.200000540075
"b_Intercept[phi4__Staticprotectionsystem,1]",-5.672858051797915,-5.593305889169395,0.9010857938080005,0.8827343593414716,-7.2754925912267625,-4.331246113021863,1.0007313315089994,9176.00853190969,4711.394163664134
b_base_solutiongemma3__DCMDCconverter:anchor_example,1.867270700560426,1.8659091899479003,0.6556609219337056,0.6345665859810735,0.784171942972219,2.954195702501821,1.0004113980175877,9199.65760004661,6437.798819129325
b_base_solutionllama__DCMDCconverter:anchor_example,0.16410860187257398,0.16561132646240018,0.38088638705504163,0.37417944235517053,-0.465588062685678,0.7781304710005028,1.0000112840856867,10718.576929935258,5892.974874612902
b_base_solutionmistral__DCMDCconverter:anchor_example,0.3841855814787854,0.37405705365882463,0.43829569342686253,0.43321713139674023,-0.3182903474192526,1.1132684263170836,1.0003603713309301,10853.780458387468,6369.644300916333
b_base_solutionphi4__DCMDCconverter:anchor_example,0.38445159329874684,0.3429487574628449,1.3271665554163363,1.3527725977805827,-1.7493405966460298,2.632820048729456,1.0004896305201947,11546.770943138295,5538.220411331993
b_base_solutiongemma3__DCconnectors:anchor_example,-1.1190854277348268,-1.042669557421279,1.1370234675422723,1.128721391574916,-3.0934332407944245,0.6160544662060168,1.000565310020642,11790.045127230755,5572.6076508081
b_base_solutionllama__DCconnectors:anchor_example,-2.1358294846725547,-2.094357395765251,0.7245261929318634,0.717213764331535,-3.3997237193113667,-1.0408353685829501,1.0006335416779262,10497.628053653421,5555.849721974099
b_base_solutionmistral__DCconnectors:anchor_example,-1.5644404091691797,-1.577249115361555,0.5209438193184689,0.5199382061040613,-2.396538440550735,-0.7004620518011052,1.000605712221767,8115.338461394081,6333.068405001184
b_base_solutionphi4__DCconnectors:anchor_example,-0.6764346926872615,-0.6849127451277313,0.45877570606596757,0.4638812063649112,-1.4204641992771099,0.09962975185249416,1.0009435658888357,11425.368239088106,6935.078535837421
b_base_solutiongemma3__DCmeasurementdevice:anchor_example,-1.2824590346461886,-1.2593366493777447,0.5257236061250721,0.5199518936079497,-2.186706188501965,-0.4549459999856024,1.0000042060524132,13016.163242722645,6342.127879034724
b_base_solutionllama__DCmeasurementdevice:anchor_example,-0.8110905774602214,-0.7496203856423717,0.8281493269133081,0.8044956103116845,-2.2453808873608376,0.4540589819927045,1.0021459429338218,10567.192464225978,5566.44078907005
b_base_solutionmistral__DCmeasurementdevice:anchor_example,-0.7510277943738094,-0.7404315844761109,0.44710611384931065,0.44623747854396945,-1.500801844128201,-0.04173527798445948,1.0000351281256021,11956.450994558296,5886.334238944844
b_base_solutionphi4__DCmeasurementdevice:anchor_example,-0.7512913217635232,-0.7462246443619002,0.405910978605025,0.40850959318147856,-1.4265969224947848,-0.09647644059200351,1.0001888344678334,11357.173344746025,6078.762796100053
b_base_solutiongemma3__DCsolutiondesigntool:anchor_example,0.3642814570284338,0.3215660048835788,1.3092663967675413,1.327680707340379,-1.7044850957075224,2.5455568258848493,1.0003494309559864,12865.75495611477,6261.223094210918
b_base_solutionllama__DCsolutiondesigntool:anchor_example,0.41006702085900576,0.4176114716957972,0.40393231987415346,0.3958489355685677,-0.2613402675668126,1.0675103222351798,1.0004529394243364,11433.232416570341,6210.90794946627
b_base_solutionmistral__DCsolutiondesigntool:anchor_example,0.546380589360382,0.4981296820069355,1.2750287866029226,1.288742902924962,-1.4401256125225137,2.687591696364131,1.0004931657777705,11380.843961307313,6232.390033066341
b_base_solutionphi4__DCsolutiondesigntool:anchor_example,0.38911272012980097,0.3564987805684651,1.3402709267949853,1.3572171747446222,-1.768152690339595,2.6734334537156452,1.00041991204548,12054.566393385967,5864.537358528936
b_base_solutiongemma3__LVACMLVDCinterlinkconverter:anchor_example,-0.36870037241499914,-0.3244321961556986,1.3449113141574023,1.3533863484804718,-2.651958300744115,1.7713386613439532,1.0007632892453453,11326.172267557817,5844.46371814265
b_base_solutionllama__LVACMLVDCinterlinkconverter:anchor_example,0.0069700284720642805,0.027484932010527804,0.5241127810227653,0.5193263012791315,-0.8871041702432508,0.8297258369546157,1.000694725975931,11212.280928628603,5982.028155243477
b_base_solutionmistral__LVACMLVDCinterlinkconverter:anchor_example,-1.2709599200421666,-1.263098523320509,0.41913329821089074,0.4098581732353431,-1.9867809813407806,-0.595738315215357,1.0000713514154544,10158.33347916725,6034.405830627613
b_base_solutionphi4__LVACMLVDCinterlinkconverter:anchor_example,-0.4175910511680408,-0.43370358036833356,0.47733271978599,0.4690078692602351,-1.1766686925095908,0.38530808107083614,1.0001217309435628,10522.826086210105,6694.539623442192
b_base_solutiongemma3__NetworkdesigntoolforDCsolutions:anchor_example,-2.6766870461486154,-2.6590876216877257,0.496372004720412,0.4840562681062072,-3.5285559518353766,-1.8843794803563467,1.0001416389178288,11160.252998879278,6162.105791281408
b_base_solutionllama__NetworkdesigntoolforDCsolutions:anchor_example,-1.2991867811574602,-1.2810225440837792,0.5238447005454321,0.5160507497946054,-2.192166184474521,-0.4664958531346828,1.0004336133481708,11290.958817405764,5577.761795442598
b_base_solutionmistral__NetworkdesigntoolforDCsolutions:anchor_example,0.5093296513676501,0.45710240321319473,1.2968919342808918,1.2988409697953063,-1.5218548718251206,2.7323410610273835,1.0016821676088583,10554.58209836751,5514.059608399487
b_base_solutionphi4__NetworkdesigntoolforDCsolutions:anchor_example,-1.3213934515516932,-1.3429202714969657,0.9176155126870759,0.899523634020652,-2.7869017004972414,0.23129782490605813,1.0002550452685985,9216.40328608398,5808.829190226129
b_base_solutiongemma3__ProtectionDCsystemdesigntool:anchor_example,-2.0911204787803213,-2.0911909316995088,0.8665938498880648,0.8684930371561808,-3.5008735645421254,-0.6728795644015373,1.0006074486125007,8862.853478406594,6112.874137876021
b_base_solutionllama__ProtectionDCsystemdesigntool:anchor_example,-0.3502673559004279,-0.34729722597300805,0.4072368574485705,0.40060848631048956,-1.0328419087573049,0.3071381449871393,1.0006111713782715,10824.684458806685,6574.030728731733
b_base_solutionmistral__ProtectionDCsystemdesigntool:anchor_example,-0.07505277083554472,-0.0907313142227047,0.5133405255629947,0.5051102058792605,-0.8913669504210132,0.800345064307375,1.0004451706068733,11184.357940873117,6223.666673243581
b_base_solutionphi4__ProtectionDCsystemdesigntool:anchor_example,-0.49596243437878396,-0.5322635827873203,1.046486762855041,1.0345250146719536,-2.136111150713253,1.3245362520485013,1.000180653522819,9941.047211737345,5924.767074322109
b_base_solutiongemma3__SemiconductorMbasedcircuitbreaker:anchor_example,0.3860491225877795,0.34139077501327597,1.321429679602333,1.3379689866555888,-1.6879968781296137,2.620322051119848,1.0014607163028133,12550.118837125592,5744.446297306178
b_base_solutionllama__SemiconductorMbasedcircuitbreaker:anchor_example,-0.4772570839903598,-0.4742944179124947,0.3988387400418475,0.3962734745084852,-1.1359335304271159,0.18437494860028172,1.0017902834822743,10753.516777519197,6235.98316981296
b_base_solutionmistral__SemiconductorMbasedcircuitbreaker:anchor_example,1.074296121516591,1.0164533562636868,1.1253481456821095,1.1328260091888198,-0.6590961482001559,3.041552759207729,1.000075459983444,11436.48667887523,4847.267314343614
b_base_solutionphi4__SemiconductorMbasedcircuitbreaker:anchor_example,0.39943374970439216,0.3723635393314859,1.34753775741243,1.3734579046226636,-1.7544355581696107,2.6873589335339463,1.0008160122398657,12285.240328593389,6363.70661687548
b_base_solutiongemma3__SmartandsustainableDCcables:anchor_example,-0.5343741833423149,-0.5721979391570149,0.8183299795511711,0.8124584659737167,-1.791054020313606,0.8693557116838997,1.00159737307639,9256.181104598392,4941.786872449602
b_base_solutionllama__SmartandsustainableDCcables:anchor_example,-0.15570146181046882,-0.15576258876088017,0.39187649727001916,0.3866236459907197,-0.7915665275371874,0.4875592086422195,1.000492708567796,10698.883667044443,6466.611192779279
b_base_solutionmistral__SmartandsustainableDCcables:anchor_example,-0.1692625096700735,-0.14545758820635807,0.6177050336482182,0.6080803224399501,-1.2362585808205722,0.7864580028677864,1.0014306255700995,10666.312324774053,5648.619089115147
b_base_solutionphi4__SmartandsustainableDCcables:anchor_example,0.7460322275277426,0.6883981629750321,1.2038897192961862,1.2206028414890586,-1.1113124834543908,2.787776995179437,1.0005936171828123,12465.653949922358,6025.79623634884
b_base_solutiongemma3__SolidMstatecircuitbreaker:anchor_example,0.4009752631247772,0.377985270225592,1.3297885616724263,1.3308751672128554,-1.7114830312986218,2.613061898559685,1.0005916604328808,11990.659189773894,6118.1492974893845
b_base_solutionllama__SolidMstatecircuitbreaker:anchor_example,-0.16803790387097128,-0.1693825165751614,0.40447352246695706,0.3968307521595526,-0.8321617605079644,0.5088412457462531,1.0002034937855369,11398.613635145974,6390.187675542124
b_base_solutionmistral__SolidMstatecircuitbreaker:anchor_example,0.39373894185751795,0.35297392220682816,1.3580334792581399,1.35942642025659,-1.7571168615118349,2.7031080911203844,1.001106549873748,12806.023363180158,6180.73386587548
b_base_solutionphi4__SolidMstatecircuitbreaker:anchor_example,0.3851105685450651,0.33183155728326214,1.318399586292145,1.2896719984058698,-1.7464380657272223,2.6114368942716486,1.0005299102544538,12203.550097036361,5666.357998066692
b_base_solutiongemma3__Staticprotectionsystem:anchor_example,0.3987599957146906,0.352304559619498,1.3446358174975066,1.3572348237725889,-1.757791679697812,2.6798256481396394,0.9998659371855109,10985.664214218838,5975.903508971149
b_base_solutionllama__Staticprotectionsystem:anchor_example,0.3631979574398522,0.36508156518997925,0.4094197343262256,0.4065656184500554,-0.30548967989470704,1.0372499201726253,1.0000838002389811,11541.909275639895,6287.934948937333
b_base_solutionmistral__Staticprotectionsystem:anchor_example,0.6616573750410493,0.6075305913729823,1.2199159728018536,1.2383803071858546,-1.269700537810279,2.787171447082417,1.0002382444542013,12141.912499909347,5779.6091235891545
b_base_solutionphi4__Staticprotectionsystem:anchor_example,0.3907493273691911,0.3388848045895048,1.3297147527869797,1.3382682983098793,-1.7148097264116546,2.6241532512537904,1.0011922416957217,12530.29457846683,5716.307328183248
b_base_solutiongemma3__DCMDCconverter:anchor_word,6.2229894882755605,6.199690031738779,0.724568749789774,0.730166311377886,5.094072346038881,7.462972550715867,0.99994789992801,8896.72388845479,6398.8495940006505
b_base_solutionllama__DCMDCconverter:anchor_word,-0.24158182258844726,-0.23109321836899605,0.39919338106766616,0.3871385045720064,-0.9120120958678289,0.40063329096021083,1.000710013418427,11703.994417335873,6064.326572820255
b_base_solutionmistral__DCMDCconverter:anchor_word,-0.9972705611480149,-0.9940721875487765,0.4022924359107328,0.3975762481521225,-1.6669070625058868,-0.33888174018984696,1.0003244024473716,9648.319221986309,5856.51663862597
b_base_solutionphi4__DCMDCconverter:anchor_word,0.37985982330109613,0.33165807316716067,1.3328862738742335,1.3618587136267306,-1.7090466062395258,2.6446357261424334,0.9999294553476733,12538.524357371474,6333.8272017954105
b_base_solutiongemma3__DCconnectors:anchor_word,5.994406026421945,5.959923304794982,0.6987988974320065,0.6877120026248265,4.883186016067398,7.190911614032886,1.0001901650817706,8865.69414095681,5919.411461884764
b_base_solutionllama__DCconnectors:anchor_word,-0.8667207005982548,-0.8428020520971362,0.5061480640050123,0.49198531277491564,-1.7352496030228204,-0.08820430582853682,1.0000357814564829,11218.506618582109,5389.0544008591705
b_base_solutionmistral__DCconnectors:anchor_word,0.07717966891345034,0.029488334326294836,0.7359837689585044,0.7330964527683378,-1.0741437142691515,1.3297624434922872,1.0006214759774343,9637.549280332747,5561.944036086921
b_base_solutionphi4__DCconnectors:anchor_word,2.0371515876553863,1.9650722513757148,0.9422424886002059,0.9229595028203734,0.5988374051480816,3.690747837078675,1.0003088075430777,11098.426214286661,5583.4530402265245
b_base_solutiongemma3__DCmeasurementdevice:anchor_word,3.6081317985431496,3.544218756269762,0.779475297309281,0.7491341015448395,2.4306666483812602,4.984146708423688,1.000497700501746,10780.337862283915,4700.839779761379
b_base_solutionllama__DCmeasurementdevice:anchor_word,-0.8174142085017501,-0.7686593915326788,0.8434829338989055,0.8386666178823804,-2.292229602529406,0.4548745719295374,1.0005146595387686,10948.739871221975,5493.932884514031
b_base_solutionmistral__DCmeasurementdevice:anchor_word,-1.3637423951379029,-1.3397624891867914,0.5161278328785508,0.5060407333228057,-2.2425598764808576,-0.5539395783123926,1.000804641124011,10905.975449894078,6547.024442287556
b_base_solutionphi4__DCmeasurementdevice:anchor_word,2.124005180898167,2.090051127329218,0.6059438980693049,0.5949413291388411,1.182570246856293,3.163876209419124,1.0003320611603308,11711.710963418978,5796.568430345706
b_base_solutiongemma3__DCsolutiondesigntool:anchor_word,0.3727684767941263,0.322616884854663,1.317231563971089,1.34253792950759,-1.705735611835222,2.6218327149664455,1.000073826906986,12979.115380800646,5730.196096138422
b_base_solutionllama__DCsolutiondesigntool:anchor_word,-1.1341108129518191,-1.1128675980345626,0.5713043367014718,0.5652021259052805,-2.141150381112246,-0.24172710931713684,1.00037579581572,12009.762347552094,5597.9850607292465
b_base_solutionmistral__DCsolutiondesigntool:anchor_word,0.5546912054244687,0.4965800420444115,1.309930550985161,1.3108335092686134,-1.4821184702381447,2.8202353587769187,1.0005426532899098,12233.892319903414,5170.6839172549235
b_base_solutionphi4__DCsolutiondesigntool:anchor_word,0.3941462300510893,0.35229608738649526,1.3186582775210443,1.3268619184659636,-1.7145496840908654,2.6095285665293693,0.9999614521461385,11685.52163223242,5874.877354818987
b_base_solutiongemma3__LVACMLVDCinterlinkconverter:anchor_word,-0.3967053897465487,-0.35982107138216657,1.3522334828182438,1.3458222575765026,-2.6879268906350835,1.7781191359803175,1.0004528255703766,11189.488296962234,5444.792307843532
b_base_solutionllama__LVACMLVDCinterlinkconverter:anchor_word,1.1892770836426148,1.194971233598619,0.42612800435799625,0.421626298543846,0.4843350919525181,1.8862463399397538,1.0003175802130235,9903.662741352568,6096.509516593398
b_base_solutionmistral__LVACMLVDCinterlinkconverter:anchor_word,-1.7718197381527176,-1.7600210315087423,0.4593338834120415,0.45803595795155827,-2.557731607709271,-1.0382459092199559,1.000240847212796,11671.301334541175,6240.34153144032
b_base_solutionphi4__LVACMLVDCinterlinkconverter:anchor_word,2.1122524777880534,2.029357689512705,0.9494160447189123,0.9317275885218103,0.6681028069354221,3.7741627190508185,1.0002914003431795,10971.879395996575,4673.129824770807
b_base_solutiongemma3__NetworkdesigntoolforDCsolutions:anchor_word,2.53575478927398,2.468658252399915,0.9009496505812358,0.894292446031635,1.1953935949574863,4.0904079983577795,1.0002549151387856,11881.781298986974,5847.315775432087
b_base_solutionllama__NetworkdesigntoolforDCsolutions:anchor_word,0.2146002375173515,0.2138547258094766,0.4019278733237357,0.3951484858103269,-0.44089580187080896,0.8758089314640602,1.0013988568223513,10764.020346669708,5559.107981446268
b_base_solutionmistral__NetworkdesigntoolforDCsolutions:anchor_word,0.49206696038775305,0.44154560044223656,1.2796228223922983,1.3061223878864097,-1.5137102648476692,2.6554055777472647,1.0001855970205482,12214.994421784837,6340.756530125297
b_base_solutionphi4__NetworkdesigntoolforDCsolutions:anchor_word,0.6900293774565006,0.6517427907271394,1.2567632961979187,1.2872001357695306,-1.2928003154329577,2.837859417083564,1.000053430580967,11431.811222764945,6092.192476448369
b_base_solutiongemma3__ProtectionDCsystemdesigntool:anchor_word,0.5851039928498111,0.5306019731807368,1.2555090443833514,1.2595407127270344,-1.4131655593750267,2.7175550530750634,1.0002254610794754,10969.721475211449,6144.475988843559
b_base_solutionllama__ProtectionDCsystemdesigntool:anchor_word,-0.07209575238367535,-0.06713134150061179,0.39278144959188427,0.39068756902044666,-0.7307240489775577,0.574697191678514,0.9999611309849635,11918.099652285942,6431.335640567118
b_base_solutionmistral__ProtectionDCsystemdesigntool:anchor_word,-0.8171230655843609,-0.821892468633403,0.45544817490294504,0.45888215890569867,-1.5546087268868636,-0.05964699095200793,0.9997881382876196,9861.50896762315,6611.853535027871
b_base_solutionphi4__ProtectionDCsystemdesigntool:anchor_word,0.6970279064001781,0.6436942109193325,1.2072970017893907,1.2037186050570674,-1.1971620270141416,2.7683414167403986,1.0004452299048723,12294.529455141945,6493.891060216337
b_base_solutiongemma3__SemiconductorMbasedcircuitbreaker:anchor_word,0.38418318489752556,0.3488849613753725,1.3251280494913928,1.3428086585425847,-1.7423210806212186,2.6477901528244447,1.00130250215689,11183.356854307032,5647.27361743443
b_base_solutionllama__SemiconductorMbasedcircuitbreaker:anchor_word,-0.4829328206334074,-0.4870908550209053,0.3971179378926835,0.39183559946947755,-1.1284084736700148,0.1816718534031811,1.0009207860332494,11421.036760772795,6354.754125844902
b_base_solutionmistral__SemiconductorMbasedcircuitbreaker:anchor_word,1.06022570072496,0.9971401292462905,1.1360596909859764,1.1408438814114348,-0.6845744233760465,3.0354864446265712,0.9997640621963145,12352.551040295002,5641.129409066048
b_base_solutionphi4__SemiconductorMbasedcircuitbreaker:anchor_word,0.3696991548019002,0.33398025013977134,1.316475811273768,1.3220369379801675,-1.7136560397499554,2.5639503578321974,1.00090137502058,12747.296465937443,5872.36498680429
b_base_solutiongemma3__SmartandsustainableDCcables:anchor_word,-0.534744602564957,-0.5721386846970298,0.7955236272192915,0.7838172364292004,-1.7731008234662329,0.8434388728902752,1.0003287157325442,8961.103915889242,6423.776024153376
b_base_solutionllama__SmartandsustainableDCcables:anchor_word,-0.2840066460235051,-0.2879226575616901,0.39605069734269516,0.3994829269570754,-0.9428258551224776,0.37684359128102274,1.0003243344175479,10027.31683128134,7001.5138912984785
b_base_solutionmistral__SmartandsustainableDCcables:anchor_word,-1.0806434995793188,-1.0234814079589065,0.7961477661539295,0.7821143503896302,-2.4785891780227076,0.13000182960872486,1.0006602808986267,10969.920284530004,5773.1350541132115
b_base_solutionphi4__SmartandsustainableDCcables:anchor_word,0.7412555177128904,0.6685701221871201,1.2095846435229747,1.215983858675611,-1.1262411616600085,2.866867055119318,1.000408204785479,12033.920080619528,6075.072155060167
b_base_solutiongemma3__SolidMstatecircuitbreaker:anchor_word,0.3996265864209584,0.37527472034476494,1.3428688298700981,1.3434057899140144,-1.7462709264727265,2.676033595181341,1.000569532352721,12294.422457082028,5812.814166989192
b_base_solutionllama__SolidMstatecircuitbreaker:anchor_word,-0.5753129995651438,-0.5748060356646767,0.39460290408833737,0.3936486889217676,-1.2184725273699226,0.06908951352491434,0.9999872856123895,11438.689062267917,6747.387488058194
b_base_solutionmistral__SolidMstatecircuitbreaker:anchor_word,0.4071939413342469,0.36043732792260413,1.3378166675432668,1.3537952634107535,-1.7218092179050677,2.6819340133756,1.0002533593298464,11539.548464071913,5991.148098411688
