prior_name,base_model,dc_solution,base_solution,comparison,log_odds_median,log_odds_l95,log_odds_u95,OR_median,OR_l95,OR_u95,posterior_probability_OR_gt_1,posterior_probability_OR_lt_1,conclusion
primary,mistral,Protection DC system design tool,mistral__Protection DC system design tool,CONTEXT vs ZEROSHOT,2.280061063585775,1.7384638157665167,2.8607046214256373,9.777277456594888,5.688597985354307,17.473835291546504,1,0,higher in Context
primary,mistral,Semiconductor-based circuit breaker,mistral__Semiconductor-based circuit breaker,CONTEXT vs ZEROSHOT,5.326067743099835,4.420446371781165,6.39848381222196,205.62780097382733,83.13338549539114,600.9332198930966,1,0,higher in Context
primary,mistral,Smart and sustainable DC cables,mistral__Smart and sustainable DC cables,CONTEXT vs ZEROSHOT,-2.0713740355154897,-2.653545726007618,-1.542980277936975,0.1260125170636025,0.07040114682042466,0.2137431419678635,0,1,lower in Context
primary,mistral,Solid-state circuit breaker,mistral__Solid-state circuit breaker,CONTEXT vs ZEROSHOT,4.920024285676403,3.7876662746736662,6.420040860561646,137.00594121442106,44.1532384184716,614.0282182427508,1,0,higher in Context
primary,mistral,Static protection system,mistral__Static protection system,CONTEXT vs ZEROSHOT,6.822099219308219,5.694249679451093,8.151740695282864,917.9098884447985,297.15378999251965,3469.413004541835,1,0,higher in Context
primary,phi4,DC connectors,phi4__DC connectors,CONTEXT vs ZEROSHOT,-1.1702125393415994,-2.015642445379517,-0.4120239539131172,0.3103009838728876,0.1332347797960325,0.6623084109900927,0.002125,0.997875,lower in Context
primary,phi4,DC measurement device,phi4__DC measurement device,CONTEXT vs ZEROSHOT,-0.53451446249405965,-0.999351644516192,-0.07853466066475145,0.5859537236061338,0.368118035170442,0.9244700436205303,0.013,0.987,lower in Context
primary,phi4,DC solution design tool,phi4__DC solution design tool,CONTEXT vs ZEROSHOT,2.007309034786064,0.36450816959334076,4.114798184485807,7.4432608999887115,1.4398062009787689,61.23985657314885,0.9925,0.0075,higher in Context
primary,phi4,DC-DC converter,phi4__DC-DC converter,CONTEXT vs ZEROSHOT,1.3582895522159621,-0.6084452594720751,3.6610901156467337,3.8895347660679045,0.5441964235391921,38.903729559563615,0.909375,0.090625,uncertain
primary,phi4,LVAC-LVDC interlink converter,phi4__LVAC-LVDC interlink converter,CONTEXT vs ZEROSHOT,1.9506605266580883,1.4373464211424023,2.501658171378632,7.033331779057111,4.2095107446782984,12.202711394366137,1,0,higher in Context
primary,phi4,Network design tool for DC solutions,phi4__Network design tool for DC solutions,CONTEXT vs ZEROSHOT,2.374396866363163,0.8111040402577756,4.396305443761736,10.744533928933691,2.2503911439331272,81.15050376276707,0.9995,5e-4,higher in Context
primary,phi4,Protection DC system design tool,phi4__Protection DC system design tool,CONTEXT vs ZEROSHOT,2.3760929882011252,0.8675453827551757,4.303153499219893,10.76277040597316,2.381059087158902,73.93258169945186,0.9995,5e-4,higher in Context
primary,phi4,Semiconductor-based circuit breaker,phi4__Semiconductor-based circuit breaker,CONTEXT vs ZEROSHOT,2.4571022157650826,0.9920771246955662,4.362197717684848,11.670942624835288,2.6968303201365815,78.42931296565034,0.99975,2.5e-4,higher in Context
primary,phi4,Smart and sustainable DC cables,phi4__Smart and sustainable DC cables,CONTEXT vs ZEROSHOT,1.3492201873579426,-0.6164415974721771,3.7124249050169733,3.8544187089944417,0.5398621093265442,40.952993537394875,0.9095,0.0905,uncertain
primary,phi4,Solid-state circuit breaker,phi4__Solid-state circuit breaker,CONTEXT vs ZEROSHOT,1.5478679884669768,-0.2857645650438611,3.7792210432339797,4.701436001981188,0.7514395131306493,43.7819243629277,0.94825,0.05175,uncertain
primary,phi4,Static protection system,phi4__Static protection system,CONTEXT vs ZEROSHOT,3.685294176184132,2.474622602161578,5.3929553398214525,39.85684568890214,11.877224128707313,219.85216660802965,1,0,higher in Context
